CMSCertificationNumber (CCN),FacilityName,AddressLine1,AddressLine2,City,State,ZipCode,CountyName,PhoneNumber,CMSRegion,MeasureCode,Score,Footnote,StartDate,EndDate
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_006_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_006_01_DOPC_DAYS,3127,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_006_01_ELIGCASES,5.57,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_006_01_NUMERATOR,3,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_006_01_SIR,0.539,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_007_01_CI_LOWER,0.14,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_007_01_CI_UPPER,1.502,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_007_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_007_01_DOPC_DAYS,4486,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_007_01_ELIGCASES,5.435,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_007_01_NUMERATOR,3,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_007_01_SIR,0.552,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_009_02_DENOMINATOR,320,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_009_02_NUMERATOR,314,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_009_02_OBS_RATE,98.1,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_010_02_DENOMINATOR,320,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_010_02_NUMERATOR,315,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_010_02_OBS_RATE,98.4,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_011_03_ADJ_CHG_MOBL_SCORE,4.6,,01/01/2018,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_011_03_DENOMINATOR,107,,01/01/2018,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_011_03_OBS_CHG_MOBL_SCORE,2.8,,01/01/2018,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_012_01_DENOMINATOR,320,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_012_01_NUMERATOR,0,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_012_01_OBS_RATE,0,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_014_01_CI_LOWER,0.005,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_014_01_CI_UPPER,0.518,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_014_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_014_01_DOPC_DAYS,9882,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_014_01_ELIGCASES,9.518,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_014_01_NUMERATOR,1,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_014_01_SIR,0.105,,10/01/2018,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_015_01_DENOMINATOR,211,,10/01/2017,03/31/2018
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_015_01_NUMERATOR,156,,10/01/2017,03/31/2018
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_015_01_OBS_RATE,73.9,,10/01/2017,03/31/2018
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_OBS,14.43,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_OBS_READM,28,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_RSRR,14.67,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_RSRR_2_5,11.8,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_RSRR_97_5,18.05,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_017_01_PPR_PD_VOLUME,194,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_COMP_PERF,Worse than the National Rate,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_NUMBER,20,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_OBS_RATE,7.3,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE,12.46,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE_2_5,8.57,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_RS_RATE_97_5,17.39,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_018_02_DTC_VOLUME,274,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_019_01_MSPB_NUMB,178,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_019_01_MSPB_SCORE,1,,10/01/2017,09/30/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_DENOMINATOR,320,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_NUMERATOR,292,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_020_01_OBS_RATE,91.3,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_ADJ_RATE,0.6,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_DENOMINATOR,252,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_NUMERATOR,2,,01/01/2019,12/31/2019
12008,SELECT SPECIALTY HOSPITAL - BIRMINGHAM,"2010 BROOKWOOD MEDICAL CENTER DRIVE, 3RD FLOOR",,BIRMINGHAM,AL,35209,Jefferson,(205) 599-4595,4,L_021_01_OBS_RATE,0.8,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_006_01_CI_LOWER,Not Available,6,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_006_01_CI_UPPER,0.829,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_006_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_006_01_DOPC_DAYS,3475,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_006_01_ELIGCASES,3.615,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_006_01_NUMERATOR,0,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_006_01_SIR,0,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_007_01_CI_LOWER,0.057,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_007_01_CI_UPPER,1.129,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_007_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_007_01_DOPC_DAYS,4530,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_007_01_ELIGCASES,5.855,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_007_01_NUMERATOR,2,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_007_01_SIR,0.342,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_009_02_DENOMINATOR,287,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_009_02_NUMERATOR,286,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_009_02_OBS_RATE,99.7,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_010_02_DENOMINATOR,287,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_010_02_NUMERATOR,286,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_010_02_OBS_RATE,99.7,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_011_03_ADJ_CHG_MOBL_SCORE,3.5,,01/01/2018,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_011_03_DENOMINATOR,43,,01/01/2018,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_011_03_OBS_CHG_MOBL_SCORE,6.9,,01/01/2018,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_012_01_DENOMINATOR,287,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_012_01_NUMERATOR,2,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_012_01_OBS_RATE,0.7,,01/01/2019,12/31/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_014_01_CI_LOWER,0.09,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_014_01_CI_UPPER,0.961,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_014_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_014_01_DOPC_DAYS,7286,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_014_01_ELIGCASES,8.493,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_014_01_NUMERATOR,3,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_014_01_SIR,0.353,,10/01/2018,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_015_01_DENOMINATOR,190,,10/01/2017,03/31/2018
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_015_01_NUMERATOR,167,,10/01/2017,03/31/2018
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_015_01_OBS_RATE,87.9,,10/01/2017,03/31/2018
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_OBS,15.79,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_OBS_READM,45,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR,16.2,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR_2_5,13.49,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_RSRR_97_5,19.61,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_017_01_PPR_PD_VOLUME,285,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_018_02_DTC_COMP_PERF,Better than the National Rate,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_018_02_DTC_NUMBER,80,,10/01/2017,09/30/2019
12009,"NOLAND HOSPITAL BIRMINGHAM II, LLC",50 MEDICAL PARK EAST DRIVE 8TH FLOOR,,BIRMINGHAM,AL,35235,Jefferson,(205) 838-5100,4,L_018_02_DTC_OBS_RATE,28.27,,10/01/2017,09/30/2019
